userID,Location,Age
132846,"ocean shores, washington, usa",34
132851,"torrance, california, usa",43
132909,"stacy, minnesota, usa",35
132930,"wokingham, england, united kingdom",29
133284,"atlanta, georgia, usa",41
133296,"ormond beach, florida, usa",23
133416,"jacksons point, ontario, canada",25
133571,"olney, maryland, usa",39
133689,"calgary, alberta, canada",29
133706,"palmyra, western australia, australia",30
133747,"gaithersburg, maryland, usa",28
133935,"north arlington, new jersey, usa",28
134118,"chicago, illinois, usa",34
134347,"cincinnati, ohio, usa",26
134434,"barcelona, barcelona, spain",25
134483,"roanoke, virginia, usa",34
134556,"santander, cantabria, spain",28
134621,"collonges sous salève, rhône-alpes, france",31
134797,"elk grove, california, usa",34
134837,"kuala lumpur, wilayah persekutuan, malaysia",28
135043,"suffolk, virginia, usa",34
135045,"spring, texas, usa",29
135149,"ft. pierce, florida, usa",34
135228,"pasadena, ,",34
135265,"groton, connecticut, usa",32
135277,"montreal, quebec, canada",30
135351,"greenwood, south carolina, usa",23
135360,"albuquerque, new mexico, usa",39
135367,"braunschweig, niedersachsen, germany",37
135376,"las vegas, nevada, usa",34
135458,"ottawa, ontario, canada",24
135609,"charlestown, massachusetts, usa",34
135673,"hafnarfjordur, reykjavik, iceland",26
135703,"fredericton, new brunswick, canada",32
135768,"reno, nevada, usa",46
135776,"allston, massachusetts, usa",32
135831,"potomac falls, virginia, usa",34
135975,"hatboro, pennsylvania, usa",34
136010,"brampton, ontario, canada",34
136071,"normal, illinois, usa",44
136139,"fair oaks, california, usa",34
136205,"crest hill, illinois, usa",39
136252,"santa fe, new mexico, usa",33
136255,"saint joseph, missouri, usa",34
136326,"shingle springs, california, usa",42
136348,"oceanside, new york, usa",51
136382,"edmonton, alberta, canada",34
136491,"rio rancho, new mexico, usa",18
136735,"lakeland, tennessee, usa",57
136905,"barcelona, barcelona, spain",25
137006,"frankfurt am main, hessen, germany",34
137118,"lancaster, texas, usa",34
137190,"rennes, bretagne, france",31
137211,"charlotte, north carolina, usa",34
137222,"brandon, florida, usa",26
137336,"longview, washington, usa",26
137384,"le cellier, pays de la loire, france",32
137397,"strasbourg, alsace, france",32
137588,"portland, oregon, usa",34
137589,"enterprise, oregon, usa",35
137688,"medford, new york, usa",46
137742,"santo domingo, distrito nacional, dominican republic",24
137803,"kaltern/caldaro (bz), trentino alto adige, italy",27
137816,"gijon, asturias, spain",34
138010,"somerville, massachusetts, usa",31
138018,"dallas, texas, usa",35
138073,"glasgow, scotland, united kingdom",31
138097,"winter park, florida, usa",35
138124,"swindon, wiltshire, united kingdom",24
138138,"bridgeport, connecticut, usa",39
138198,"edmonton, alberta, canada",37
138382,"colquitt, georgia, usa",34
138393,"roanoke, virginia, usa",49
138441,"merrimack, new hampshire, usa",34
138543,"mesquite, texas, usa",21
138578,"cape girardeau, missouri, usa",38
138602,"bremerton, washington, usa",36
138674,"chicago, illinois, usa",26
138777,"beavercreek, oregon, usa",34
138844,"winnipeg, manitoba, canada",40
138867,"chicago, illinois, usa",35
138883,"charlotte, north carolina, usa",16
138995,"keyser, west virginia, usa",47
139070,"raleigh, north carolina, usa",30
139126,"honolulu, hawaii, usa",27
139141,"oakland, california, usa",35
139243,"new york, new york, usa",34
139359,"fort myers, florida, usa",36
139467,"norfolk, virginia, usa",53
139480,"plaisir, ile de france, france",26
139524,"lake worth, florida, usa",12
139742,"toronto, ontario, canada",36
139827,"phoenix, arizona, usa",34
139828,"juneau, , usa",49
139904,"sherman oaks, california, usa",8
139913,"monett, missouri, usa",54
139934,"schenectady, new york, usa",34
140000,"london, england, united kingdom",34
140036,"milford, michigan, usa",35
140069,"victoria, british columbia, canada",29
140080,"braunschweig, niedersachsen, germany",35
140223,"somerville, massachusetts, usa",27
140232,"hamburg, hamburg, germany",39
140358,"san diego, california, usa",34
140555,"vancouver, british columbia, canada",31
140662,"portland, oregon, usa",30
140758,"auckland, auckland, new zealand",23
140842,"münchen, bayern, germany",22
140863,"bonn, nordrhein-westfalen, germany",32
140879,"duesseldorf, nordrhein-westfalen, germany",36
141070,"asheville, north carolina, usa",20
141109,"lisboa, lisboa, portugal",28
141157,"ile perrot, quebec, canada",34
141203,"hamburg, hamburg, germany",38
141210,"tübingen, baden-württemberg, germany",34
141310,"arlington, texas, usa",21
141322,"mansfield, texas, usa",21
141444,"west springfield, massachusetts,",34
141491,"westminster, maryland, usa",47
141493,"dove canyon, california, usa",44
141511,"framingham, massachusetts, usa",30
141601,"paris, , france",29
141651,"bad marienberg, rheinland-pfalz, germany",32
141710,"omaha, nebraska, usa",34
141819,"perth, western australia, australia",34
141871,"tamarac, florida, usa",34
141901,"christchurch, canterbury, new zealand",43
141902,"newport news, virginia, usa",51
141958,"oslo, oslo, norway",41
142005,"athens, alabama, usa",46
142039,"saint louis, missouri, usa",50
142062,"san jose, california, usa",41
142121,"waipahu, hawaii, usa",33
142143,"melbourne, victoria, australia",32
142256,"winfield, alberta, canada",52
142454,"wien, wien, austria",33
142479,"portland, maine, usa",34
142524,"detroit, michigan, usa",36
142579,"apex, north carolina, usa",34
142623,"big sky, montana, usa",34
142649,"paris, ile de france, france",27
142715,"wasilla, alaska, usa",35
142745,"kyoto, kyoto, japan",38
142772,"new westminster, british columbia, canada",33
142973,"toronto, ontario, canada",8
143103,"bremerhaven, bremen, germany",34
143134,"marion, arkansas, usa",27
143163,"weaverville, california, usa",26
143175,"blythewood, south carolina, usa",28
143211,"greenbelt, maryland, usa",34
143253,"dyersburg, tennessee, usa",27
143294,"st. louis, missouri, usa",42
143415,"bellingham, washington, usa",50
143497,"oakland, california, usa",36
143715,"chicago, illinois, usa",32
143792,"nottingham, england, united kingdom",25
143837,"san antonio, texas, usa",28
143909,"wuppertal, nordrhein-westfalen, germany",26
143964,"chardon, ohio, usa",26
143968,"wesley chapel, florida, usa",39
144038,"columbia, missouri, usa",49
144194,"magnolia, new jersey, usa",21
144241,"vancouver, washington, usa",33
144255,"riedstadt, hessen, germany",34
144318,"grimes, iowa, usa",34
144455,"summerville, south carolina, usa",40
144478,"galveston, texas, usa",39
144516,"norman, oklahoma, usa",41
144531,"pleasanton, california, usa",37
144555,"northbrook, illinois, usa",37
144585,"ourense, ourense, spain",28
144667,"seattle, washington, usa",34
144899,"lewisville, texas, usa",34
144910,"colorado springs, colorado, usa",34
145003,"new york, new york, usa",34
145109,"barcelona, barcelona, spain",45
145369,"winnemucca, nevada, usa",34
145449,"virginia beach, virginia, usa",34
145619,"middletown, connecticut, usa",36
145641,"madison, new jersey, usa",34
145728,"woodside, california, usa",52
145737,"elmhurst, illinois, usa",40
146057,"bryant, alabama, usa",34
146113,"cary, north carolina, usa",34
146175,"orlando, florida, usa",27
146230,"bourbonnais, ,",49
146298,"strasbourg, alsace, france",25
146348,"tigard, oregon, usa",34
146386,"palmdale, california, usa",14
146564,"bardstown, kentucky, usa",43
146803,"n/a, n/a, usa",34
146932,"miami, florida, usa",30
147141,"portland, oregon, usa",21
147166,"london, england, united kingdom",38
147224,"mechanicsburg, pennsylvania, usa",41
147420,"cassadaga, new york, usa",53
147451,"herne bay, england, united kingdom",37
147678,"austin, texas, usa",36
147686,"farmingdale, new york, usa",34
147752,"downers grove, illinois, usa",27
147803,"birmingham, england, united kingdom",64
147839,"mokena, illinois, usa",47
147847,"greenville, illinois, usa",34
147965,"lake wales, florida, usa",34
148142,"kent, england, united kingdom",21
148199,"toronto, ontario, canada",50
148220,"braunschweig, niedersachsen, germany",24
148258,"toronto, ontario, canada",34
148263,"washington, illinois, usa",34
148586,"vancouver, british columbia, canada",34
148590,"thunder bay, ontario, canada",49
148712,"homer, alaska, usa",34
148744,"campbellsport, wisconsin, usa",67
148798,"webster, florida, usa",54
148804,"los angeles, california, usa",34
148898,"holiday, florida, usa",24
148966,"barstow, california, usa",35
149069,"struthers, ohio, usa",30
149071,"nekoosa, wisconsin, usa",49
149120,"hillsdale, michigan, usa",34
149483,"houston, texas, usa",25
149510,"berlin, berlin, germany",41
149511,"berlin, berlin, germany",34
149661,"ventura, california, usa",34
149690,"logan city, queensland, australia",35
149907,"hendersonville, north carolina, usa",42
149908,"hull, england, united kingdom",29
149934,"chicago, illinois, usa",44
150067,"akron, ohio, usa",29
150124,"york, nebraska, usa",30
150364,"santo domingo, n/a, dominican republic",36
150498,"cumberland, maryland, usa",38
150561,"bodegraven, zuid-holland, netherlands",33
150661,"scottsdale, arizona, usa",36
150663,"nightsky, oregon, usa",24
150762,"barcelona, barcelona, spain",29
150896,"vancouver, washington, usa",30
150968,"manchester, new hampshire, usa",47
150979,"greencastle, pennsylvania, usa",34
151098,"appalachia, virginia, usa",38
151104,"albuquerque, new mexico, usa",34
151139,"la jolla, california,",34
151503,"fairbanks, alaska, usa",33
151589,"portland, oregon, usa",56
151608,"orillia, ontario, canada",34
151762,"hamburg, hamburg, germany",34
151824,"san diego, california, usa",34
152099,"wickenburg, arizona, usa",14
152186,"windsor, ontario, canada",33
152309,"chicago, illinois, usa",71
152354,"boston, massachusetts, usa",34
152409,"phoenixville, pennsylvania, usa",33
152435,"indianapolis, indiana, usa",40
152483,"braga, braga, portugal",18
152514,"san diego, california, usa",61
152579,"kota kinabalu, sabah, malaysia",22
152645,"chicago, illinois, usa",28
152946,"lisbon, lisbon, portugal",25
153042,"ann arbor, michigan, usa",35
153054,"cambridge, massachusetts, usa",20
153174,"saint paul, minnesota, usa",55
153211,"toronto, ontario, canada",28
153322,"york, ,",33
153342,"barrie, ontario, canada",43
153361,"jacksonville, arkansas, usa",44
153513,"little rock, arkansas, usa",31
153621,"zaragoza, aragón, spain",29
153653,"rapid city, south dakota, usa",50
153662,"ft. stewart, georgia, usa",44
153718,"round lake, illinois, usa",27
153723,"fresno, california,",31
153797,"tulsa, oklahoma, usa",31
153950,"dover-foxcroft, maine, usa",34
154070,"wellman, iowa, usa",38
154345,"white plains, new york, usa",34
154354,"eatontown, new jersey, usa",31
154469,"trois-rivières ouest, quebec, canada",34
154529,"fishers, indiana, usa",37
154543,"san francisco, california, usa",29
154553,"duluth, minnesota, usa",23
154730,"encinitas, california, usa",42
154844,"sharon hill, pennsylvania, usa",32
154944,"colony, kansas, usa",33
154992,"maryland heights, missouri, usa",40
155014,"las cruces, new mexico, usa",34
155027,"tucson, arizona, usa",39
155141,"knoxville, tennessee, usa",31
155147,"seattle, washington, usa",60
155219,"stamford, connecticut, usa",29
155495,"hood river, oregon, usa",26
155580,"fairport, new york, usa",61
155778,"orlando, ,",34
155913,"regensburg, bayern, germany",34
155916,"perth, western australia, australia",27
156111,"wakefield, massachusetts, usa",15
156150,"howell, new jersey, usa",36
156214,"new bern, north carolina, usa",59
156269,"chicago, illinois, usa",53
156300,"pinon hills, california, usa",49
156467,"waltham, massachusetts, usa",38
156510,"surrey, british columbia, canada",50
156534,"whitehaven, england, united kingdom",26
156584,"hobart, tasmania, australia",55
156971,"pierrefonds, picardie, france",34
156972,"lyon, rhône-alpes, france",26
157082,"paris, ile de france, france",25
157127,"vine grove, kentucky, usa",26
157163,"slatington, pennsylvania, usa",37
157247,"deventer, overijssel, netherlands",48
157252,"newburgh, new york, usa",43
157273,"dripping springs, texas, usa",37
157380,"longview, texas, usa",34
157655,"sydney, new south wales, australia",45
157799,"heemstede, noord holland, netherlands",42
157811,"kissimmee, florida, usa",34
158226,"oslo, oslo, norway",26
158254,"asheville, north carolina, usa",28
158295,"cleveland, ohio, usa",34
158361,"kansas city, missouri, usa",44
158433,"nahant, massachusetts, usa",34
158606,"dunedin, florida, usa",72
158714,"dardanelle, arkansas, usa",34
158774,"harrison, new jersey, usa",34
159033,"taneytown, maryland, usa",46
159390,"dannenfels, rheinland-pfalz, germany",36
159455,"salmiya, medan hawalli, kuwait",34
159506,"portland, oregon, usa",28
159732,"watchung, new jersey, usa",47
159817,"penticton, british columbia, canada",34
159834,"las vegas, nevada, usa",19
159858,"atlantic beach, florida, usa",37
159868,"cortlandt manor, new york, usa",34
160032,"heidelberg, baden-württemberg, germany",34
160062,"cheektowaga, new york, usa",34
160295,"portland, oregon, usa",38
160401,"akron, ohio, usa",30
160434,"san francisco, california, usa",29
160541,"ashford, england, united kingdom",34
160558,"hooksett, new hampshire, usa",28
160571,"limoges, n/a, france",34
160681,"niles, michigan, usa",28
160735,"blaine, minnesota, usa",39
160819,"miami, florida, usa",43
160943,"ottawa, ontario, canada",45
161037,"milton, ,",32
161039,"fredericton, new brunswick, canada",30
161041,"lisbon, n/a, portugal",24
161200,"catonsville, maryland, usa",43
161265,"annapolis, maryland, usa",44
161299,"covina, california, usa",41
161467,"shelbyville, indiana, usa",41
161480,"chapelle sur erdre, loire atlantique, france",26
161831,"florissant, missouri, usa",33
161870,"steubenville, ohio, usa",34
161882,"lasalle, ontario, canada",49
161936,"gisborne, victoria, australia",53
161974,"center rutland, vermont, usa",25
162001,"bothell, washington, usa",34
162030,"ny, new york, usa",34
162052,"danville, virginia, usa",51
162155,"federal way, washington, usa",57
162311,"largo, florida, usa",22
162376,"lynn, massachusetts, usa",23
162590,"n/a, british columbia, canada",34
162639,"kelso, washington, usa",34
162671,"yarmouth, nova scotia, canada",19
162738,"waterford, michigan, usa",35
163202,"los angeles, california, usa",26
163307,"tulsa, oklahoma, usa",24
163319,"günzburg, bayern, germany",34
163326,"gum spring, virginia, usa",28
163358,"toronto, ontario, canada",21
163433,"edmonton, alberta, canada",34
163488,"salem, ohio, usa",24
163570,"lincoln, new brunswick, canada",50
163759,"abertillery, wales, united kingdom",37
163761,"abertillery, wales, united kingdom",37
163804,"bonaire, georgia, usa",43
163851,"phoenix, arizona, usa",26
163973,"são paulo, são paulo, brazil",46
164008,"madrid, madrid, spain",26
164027,"burlington, ontario, canada",34
164096,"lisboa, lisboa, portugal",29
164323,"delta, british columbia, canada",31
164465,"nashville, tennessee, usa",33
164533,"sitges, barcelona, spain",46
164581,"costa da caparica, ,",30
164584,"manchester, new hampshire, usa",52
164675,"portland, oregon, usa",55
164728,"studio city, california, usa",34
164828,"duncanville, alabama, usa",34
164905,"tuscaloosa, alabama, usa",29
164926,"ann arbor, michigan, usa",25
165073,"birmingham, england, united kingdom",44
165183,"tulsa, oklahoma,",60
165232,"saint albans, west virginia, usa",23
165268,"madras, oregon, usa",73
165308,"new berlin, wisconsin, usa",33
165319,"tucson, arizona, usa",28
165345,"rohnert park, california, usa",34
165503,"ploiesti, prahova, romania",17
165758,"st. catharines, ontario, canada",34
165759,"crossville, tennessee, usa",58
165806,"cardiff, wales, united kingdom",57
165866,"ashville, alabama, usa",27
165884,"louisville, kentucky, usa",34
166017,"chicago, illinois, usa",38
166123,"cortez, colorado, usa",32
166141,"richmond, surrey, united kingdom",34
166363,"nice, côte d`azur, france",23
166391,"hanover, pennsylvania, usa",60
166409,"richmond, virginia, usa",63
166492,"manassas, virginia, usa",19
166596,"greenwood, british columbia, canada",57
166824,"nova, virginia, usa",34
166825,"plainview, minnesota, usa",34
166922,"london, england, united kingdom",26
167455,"oakdale, california, usa",39
167471,"milton, ontario, canada",29
167478,"perth, western australia, australia",28
167521,"lingfield, england, united kingdom",23
167746,"charlestown, massachusetts, usa",32
167800,"olive branch, mississippi, usa",57
167812,"vancouver, washington, usa",38
168029,"lexington, kentucky, usa",15
168034,"fort worth, texas, usa",34
168036,"tualatin, ,",34
168047,"oxford, connecticut, usa",28
168064,"fredericton, new brunswick, canada",34
168129,"puteaux, hauts-de-seine, france",22
168144,"oceanside, california, usa",46
168216,"calgary, alberta, canada",47
168245,"delisle, saskatchewan, canada",37
168387,"frankston, victoria, australia",32
168438,"pulaski, virginia, usa",34
168464,"antioch, illinois, usa",11
168642,"seattle, washington, usa",24
168816,"santa clara, california, usa",35
168954,"manhattan, kansas, usa",29
168985,"san pedro, california, usa",34
169192,"knoxville, tennessee, usa",35
169663,"towson, maryland, usa",34
169681,"cottage grove, minnesota, usa",41
169682,"minneapolis, minnesota, usa",26
169699,"vadnais heights, minnesota, usa",40
169735,"nisswa, minnesota, usa",34
169779,"st. charles, missouri, usa",36
169824,"denver, california, usa",35
170073,"aberdeen, scotland, united kingdom",34
170077,"muskegon, michigan, usa",58
170118,"barcelona, barcelona, catalonia",32
170184,"melton mowbray, england, united kingdom",51
170415,"tacoma, washington, usa",30
170513,"butler, pennsylvania, usa",34
170595,"maiden, north carolina, usa",34
170634,"crystal lake, illinois, usa",34
170724,"burbank, california, usa",43
170742,"o`fallon, missouri, usa",41
170762,"lansing, michigan, usa",60
170947,"sheldon, iowa, usa",35
171031,"meriden, connecticut, usa",58
171118,"toronto, ontario, canada",47
171295,"silver spring, maryland, usa",27
171445,"berkeley, california, usa",37
171602,"bainbridge island, washington, usa",37
171638,"trout creek, montana, usa",50
171703,"christchurch, canterbury, new zealand",41
171818,"sacramento, california, usa",31
171846,"graz, steiermark, austria",34
171904,"urduliz, bizkaia, spain",28
171968,"irving, texas, usa",23
171970,"elmhurst, illinois, usa",34
172010,"shreveport, louisiana, usa",21
172030,"rainsville, alabama, usa",30
172061,"portland, oregon, usa",25
172091,"cherry creek, new york, usa",58
172512,"louisville, kentucky, usa",25
172613,"pforzheim, baden-wuerttemberg, germany",39
172676,"long beach, california, usa",29
172742,"astoria, oregon, usa",44
172760,"san antonio, texas, usa",29
172888,"valence, rhône alpes, france",57
173111,"west columbia, south carolina, usa",36
173122,"saint paul, minnesota, usa",28
173131,"sydney, new south wales, australia",25
173291,"greensboro, north carolina, usa",29
173343,"westminster, maryland, usa",34
173415,"chicago, illinois, usa",31
173481,"arlington, texas, usa",69
173486,"citronelle, alabama, usa",45
173632,"graz, steiermark, austria",36
173679,"regensburg, bavaria, germany",27
173684,"chula vista, california, usa",15
173835,"manchester, missouri, usa",53
173860,"chicago, illinois, usa",48
174092,"holybourne, england, united kingdom",34
174151,"carrollton, georgia, usa",34
174216,"hamilton, ohio, usa",36
174304,"st. louis, missouri, usa",26
174326,"winnipeg, manitoba, canada",38
174534,"bismarck, north dakota, usa",47
174596,"jackson heights, new york, usa",34
174700,"toronto, ontario, canada",47
174726,"san diego, california, usa",34
174791,"long beach, california, usa",38
174830,"college station, texas, usa",34
174848,"metuchen, new jersey, usa",34
174892,"milford, connecticut,",34
174914,"perth, western australia, australia",33
174916,"sandy, , usa",34
175003,"round rock, texas, usa",33
175052,"chicago, illinois, usa",57
175100,"walled lake, ,",55
175101,"tampa, florida, usa",61
175399,"birmingham, west midlands, united kingdom",34
175636,"san antonio, texas, usa",46
175978,"somewhere, new jersey, usa",27
176214,"springdale, arkansas, usa",34
176348,"louisville, kentucky, usa",33
176459,"brossard, quebec, canada",30
176481,"toronto, ontario, canada",34
176486,"alkmaar, n/a, netherlands",35
176667,"minot, north dakota, usa",23
176875,"tampere, pirkanmaa, finland",31
177040,"cicero, new york, usa",27
177072,"moberly, missouri, usa",47
177090,"ashland, missouri, usa",37
177091,"forest grove, oregon, usa",36
177180,"akron, ohio, usa",39
177186,"charleston, south carolina, usa",42
177233,"austin, texas, usa",23
177277,"plymouth, england, united kingdom",30
177284,"colorado springs, colorado, usa",30
177349,"kingston, washington, usa",33
177374,"kingston, washington, usa",34
177375,"w.m., pennsylvania, usa",42
177432,"wichita, kansas, usa",33
177458,"ottawa, ontario, canada",29
177590,"green bay, wisconsin, usa",49
177660,"lille, nord, france",34
177690,"nottingham, maryland, usa",27
177879,"san diego, california, usa",22
178035,"pembroke, , canada",81
178130,"auburn, washington, usa",45
178199,"amarillo, texas, usa",34
178201,"saint louis, ,",34
178223,"sioux falls, south dakota, usa",34
178522,"somerset, ,",34
178597,"san diego, california, usa",34
178667,"freehold, new jersey, usa",34
178797,"porto, porto, portugal",29
178914,"bradenton, florida, usa",34
178920,"san francisco, california, usa",31
178950,"orlando, florida, usa",34
179019,"little falls, new york,",34
179075,"hampton, , usa",82
179118,"west lafayette, indiana, usa",28
179288,"russell, massachusetts, usa",50
179433,"raleigh, north carolina, usa",42
179718,"leroy, ,",39
179730,"harmony, rhode island, usa",34
179733,"greenville, texas, usa",26
179734,"greenville, texas, usa",26
179739,"aurora, ontario, canada",42
179744,"manchester, connecticut, usa",26
179772,"high river, alberta, canada",37
179791,"sydney, new south wales, australia",22
179826,"oldham, england, united kingdom",22
179939,"barcelona, granollers, spain",27
179978,"perry, new york, usa",28
180032,"brooklyn, new york, usa",34
180042,"thornton, ontario, canada",63
180348,"fredericksburg, virginia, usa",40
180378,"calgary, alberta, canada",38
180591,"rio tinto, porto, portugal",34
180651,"coventry, england, united kingdom",54
180840,"riverside, california, usa",33
180860,"london, ontario, canada",34
180957,"adelaide, south australia, australia",34
181011,"grimsby, ontario, canada",34
181076,"stony plain, alberta, canada",53
181077,"rosebud, alberta, canada",35
181120,"ottawa, ontario, canada",34
181176,"st. louis, missouri, usa",43
181212,"roswell, georgia, usa",32
181496,"charlotte, north carolina, usa",34
181687,"austin, texas, usa",29
181948,"elk grove, california, usa",47
181995,"saint symphorien, haineut, belgium",25
182053,"london, ontario, canada",30
182085,"ginsheim, hessen, germany",34
182086,"ginsheim, hessen, germany",34
182101,"lake forest, illinois, usa",34
182202,"black hawk, south dakota, usa",20
182334,"somerville, massachusetts, usa",31
182345,"hamburg, hamburg, germany",25
182403,"memphis, tennessee, usa",35
182414,"chicago, illinois, usa",25
182459,"fort wayne, indiana, usa",28
182527,"pekin, illinois, usa",62
182819,"long beach, california, usa",44
182838,"cumberland, maryland, usa",26
182847,"snohomish, washington, usa",40
182969,"minneapolis, minnesota, usa",36
182993,"carneys point, new jersey, usa",40
183046,"toronto, ontario, canada",34
183061,"manchester, connecticut, usa",30
183088,"arlington, virginia, usa",43
183101,"kingsport, tennessee, usa",15
183142,"west falls, new york, usa",34
183187,"williamsport, pennsylvania, usa",48
183196,"peoria, illinois, usa",33
183284,"stamford, connecticut, usa",34
183287,"paris, ile de france, france",28
183347,"ft. meade, maryland, usa",35
183436,"secane, pennsylvania, usa",24
183476,"chinook, washington, usa",29
183532,"sherman, texas, usa",35
183958,"pambula, new south wales, australia",57
183995,"columbus (grandview heights), ohio, usa",49
184279,"san angelo, texas, usa",29
184299,"omaha, nebraska, usa",31
184365,"portland, oregon, usa",34
184386,"móstoles, madrid, spain",23
184401,"olympia, washington, united state",55
184424,"dayton, ohio, usa",44
184465,"louisville, kentucky, usa",33
184513,"navarre, florida, usa",61
184532,"des moines, iowa, usa",28
184629,"tucson, arizona, usa",34
184789,"vancouver, british columbia, canada",34
184985,"porto, porto, portugal",28
185087,"slatington, pennsylvania, usa",41
185147,"canaan, new york, usa",33
185176,"dayton, ohio, usa",37
185233,"winnemucca, nevada, usa",31
185275,"seattle, washington, usa",32
185308,"winchester, england, united kingdom",34
185384,"st. charles, missouri, usa",34
185634,"fridley, minnesota, usa",34
185677,"tampa, florida, usa",34
185722,"long beach, california, usa",24
185771,"alexandria, virginia, usa",39
186039,"tehran, tehran, iran",24
186570,"rantoul, illinois, usa",28
186736,"barcelona, catalunya,",34
186762,"mcclelland, iowa, usa",18
186807,"powell, ohio, usa",34
187065,"red feather lakes, ,",34
187145,"grapeview, washington, usa",65
187256,"citrus heights, california, usa",34
187410,"kansas city, n/a, usa",34
187425,"san francisco, california, usa",12
187517,"brooklyn, new york, usa",28
187520,"hull, england, united kingdom",29
187574,"metuchen, new jersey, usa",34
187598,"le mans, pays de la loire, france",16
187613,"olympia, washington, usa",19
187624,"mountlake terrace, washington, usa",34
187747,"charlestown, massachusetts, usa",22
187762,"rapid city, south dakota, usa",24
187763,"nyack, new york, usa",33
187801,"barcelona, catalunya, spain",47
187822,"el dorado hills, california, usa",37
187863,"greenwood, south carolina, usa",33
187904,"pegram, tennessee, usa",35
188010,"edmonton, alberta, canada",34
188022,"harlowton, montana, usa",34
188027,"saint francis, minnesota, usa",44
188171,"st. louis, missouri, usa",34
188273,"hawthorne, new jersey, usa",22
188369,"hong kong, n/a, hong kong",25
188513,"brookfield, wisconsin, usa",44
188659,"orange, connecticut, usa",61
188696,"chula vista, california,",34
188796,"toronto, ontario, canada",34
188951,"valdosta, georgia, usa",24
189080,"hoxie, arkansas, usa",28
189104,"oceanside, california, usa",26
189115,"st. louis, missouri, usa",28
189139,"lake country, british columbia, canada",40
189334,"ottawa, ontario, canada",49
189392,"madison, wisconsin, usa",26
189474,"plano, texas, usa",41
189516,"colorado springs, colorado, usa",37
189558,"catlettsburg, kentucky, usa",55
189722,"pea ridge, arkansas, usa",34
189835,"honolulu, hawaii, usa",34
189855,"austin, texas, usa",33
189973,"pittsburgh, pennsylvania, usa",34
190185,"mesa, ,",34
190265,"dublin, leinster, ireland",30
190298,"westminster, maryland, usa",34
190374,"kamloops, british columbia, canada",38
190459,"schertz, texas, usa",40
190708,"ramona, california, usa",43
190741,"corpus christi, texas, usa",52
190789,"concord, new hampshire, usa",34
190831,"calgary, alberta, canada",34
190844,"forest grove, oregon, usa",34
190871,"fremantle, western australia, australia",34
190885,"philadelphia, pennsylvania, usa",38
190923,"burlington, vermont, usa",45
190925,"hobe sound, florida, usa",51
191014,"chicago, illinois, usa",34
191523,"madison, indiana, usa",41
191560,"falls church, virginia, usa",59
191575,"st.catharines, ontario, canada",30
191716,"tatamagouche, nova scotia, canada",49
191720,"ravensburg, baden-württemberg, germany",37
191865,"roswell, georgia, usa",34
191883,"mount airy, north carolina, usa",27
192093,"lake worth, florida, usa",46
192119,"occoquan, virginia, usa",39
192211,"grove city, ohio, usa",45
192245,"beaverton, ,",34
192428,"leeds, alabama, usa",34
192462,"lacey, washington, usa",34
192710,"ponte vedra, florida, usa",53
193131,"dublin, n/a, ireland",28
193248,"saratoga springs, new york, usa",32
193458,"toronto, ontario, canada",40
193469,"umatilla, oregon, usa",29
193499,"deland, florida, usa",41
193529,"florissant, missouri, usa",51
193533,"la crescenta, california, usa",50
193560,"coalville, england, united kingdom",37
193676,"waterford, new york, usa",27
193750,"pasadena,maryland, maryland, usa",49
193778,"dallas, georgia, usa",34
193898,"paradise, pennsylvania, usa",34
194172,"mountain park, georgia,",54
194287,"new waverly, texas, usa",23
194358,"wien, wien, austria",26
194519,"paris, ile de france, france",28
194600,"toronto, ontario, canada",51
194605,"stroudsburg, pennsylvania, usa",41
194614,"littleton, colorado, usa",33
194646,"hove, england, united kingdom",50
194669,"savannah, georgia, usa",46
194676,"jonesboro, arkansas, usa",34
195079,"omaha, nebraska, usa",43
195116,"newcastle upon tyne, tyne & wear, united kingdom",27
195374,"navarre, florida, usa",51
195455,"southern, south dakota, usa",34
195469,"congers, new york, usa",39
195694,"tucson, arizona, usa",29
195904,"ruby, south carolina, usa",36
195943,"aloha, oregon, usa",17
196018,"joliet, illinois, usa",27
196031,"colwyn bay, conwy, united kingdom",34
196047,"macomb, michigan, usa",55
196053,"pittsburgh, pennsylvania, usa",35
196077,"disputanta, virginia, usa",28
196106,"west palm beach, florida, usa",34
196108,"seattle, washington, usa",34
196146,"silsden, keighley, england, united kingdom",38
196148,"aylmer, québec, canada",26
196160,"auburn, alabama, usa",22
196191,"warsaw, n/a, poland",18
196282,"ozark, alabama, usa",25
196466,"king of prussia, pennsylvania, usa",30
196502,"decatur, georgia, usa",38
196656,"seixal, seixal, portugal",26
196738,"snellville, georgia, usa",39
196775,"toronto, ontario, canada",34
197206,"virginia beach, virginia, usa",34
197364,"cumming, georgia, usa",30
197410,"stockholm, stockholm, sweden",31
197502,"thornton, colorado, usa",26
197659,"indiana, pennsylvania, usa",49
197687,"plymouth, indiana, usa",34
197775,"iasi, iasi, romania",21
198012,"baltimore, maryland, usa",34
198046,"milwaukee, wisconsin, usa",51
198213,"williamsburg/norfolk, virginia, usa",19
198726,"brooklyn park, minnesota, usa",46
198930,"mesquite, texas, usa",21
199025,"charleston, south carolina, usa",34
199041,"pleasanton, california, usa",34
199092,"rotterdam, zuid-holland, netherlands",50
199167,"besançon, franche-comté, france",42
