userID,ISBN,bookRating
123056,0141001828,8
123056,0345384903,7
123056,0385475772,7
123056,0394587715,8
123056,0425130215,8
123056,0440495962,7
123056,0449218546,7
123056,0515093203,7
123056,0552144169,9
123056,0553148923,8
123056,0553373803,9
123056,0590425919,8
123056,0671028375,7
123056,0671502859,8
123056,0770426182,8
123056,0802110908,7
123056,0962959170,9
123094,0060176083,9
123094,0316107018,10
123094,0345332628,9
123094,0345389409,5
123094,0375503994,10
123094,0380001098,10
123094,0385039611,10
123094,0385314744,10
123094,0440174643,10
123094,0449907139,10
123094,0449909573,10
123094,0679769781,10
123094,0684807548,7
123094,0684826976,9
123094,0684857340,10
123094,0698206371,10
123094,0831780991,10
123094,0887307876,9
123094,0894808249,10
123094,0912627646,8
123094,093209001X,5
123094,1881649873,7
123094,1899874089,7
123095,0345435168,8
123095,0375701214,10
123095,0375726403,7
123095,0425179605,8
123095,0440217547,8
123095,0451209028,9
123095,0515093203,8
123095,0553102028,7
123095,0609803875,8
123095,0670220264,7
123095,0762406925,8
123095,0882402323,8
123095,0897212533,5
123143,0060085452,9
123143,0747274185,10
123143,0884042855,8
123143,156971858X,10
123143,1590072804,10
123154,0312265271,8
123154,0441004164,9
123154,0441005993,6
123154,0441006930,8
123154,0553250221,8
123154,0553253042,8
123154,1887896325,9
123215,0345300971,5
123215,0345308557,6
123215,0345333853,8
123215,0345427637,9
123215,0446603635,9
123215,060960077X,8
123215,0886777542,8
123215,0886778034,7
123257,0140376402,9
123257,0316548774,8
123257,0345301870,10
123257,0345318862,10
123257,0374461554,10
123257,0439139597,10
123257,043935806X,10
123257,0440219329,5
123257,0440495962,8
123257,0441644651,8
123257,0590438891,10
123257,0618015582,5
123257,067100767X,8
123257,0671873202,7
123257,0684843161,4
123257,0743476123,1
123257,0875425933,7
123460,0316776963,7
123460,0385263279,7
123460,0671649280,10
123460,0930031067,5
123460,1903931541,2
123501,0140100679,9
123501,0142002356,7
123501,0394741552,9
123501,0679724699,10
123544,0345353145,8
123544,0345391055,1
123544,0451160444,5
123544,0451190548,8
123544,0553213024,7
123544,0553263668,5
123544,0553273914,6
123544,0671019872,3
123544,0671463772,1
123544,0886773741,10
123597,0020283717,5
123597,0044407955,8
123597,0226260925,9
123597,0231084110,9
123597,0231096429,9
123597,0452263883,8
123597,0517598574,9
123597,0590442945,8
123597,0670864013,10
123597,0679735798,8
123597,0684818221,7
123597,0684839571,7
123597,0684866072,5
123597,0684872153,8
123597,071674161X,8
123597,0805057226,10
123597,0807079049,8
123597,155583163X,8
123608,0140501738,7
123608,014200068X,8
123608,0142000701,8
123608,0307113256,6
123608,030712763X,6
123608,0440226104,7
123608,0440237165,8
123608,0446394211,6
123608,0448407272,6
123608,0590568809,6
123608,0590764853,8
123608,0762403926,5
123608,0938753630,6
123608,1558533389,7
123608,1559029870,5
123608,1884995071,5
123625,0140124381,7
123625,0140318437,6
123625,0440225299,8
123625,0441003257,8
123625,0590418580,6
123625,0590568809,7
123625,067100316X,7
123744,0140440984,9
123744,0345409973,9
123744,0425131769,5
123744,0439136369,10
123744,0449223612,7
123744,0553574566,8
123744,0553579525,8
123744,0553801945,8
123744,067980112X,8
123744,0679801146,8
123744,0688221416,10
123744,0743483359,7
123744,0763618292,8
123744,1558746455,5
123790,0060987529,8
123790,0345365704,10
123790,0374410240,2
123790,0380973839,10
123790,0385335482,8
123790,0440207290,9
123790,1570761914,10
123825,0061031992,6
123825,0140298401,6
123825,0345334019,7
123825,0425169863,7
123825,0440226104,7
123825,0449225151,9
123825,0449227421,9
123825,051511992X,7
123825,0553273914,8
123867,0345339681,10
123867,0425107469,10
123867,0671014188,7
123867,0671042858,6
123867,0684810395,8
123867,0694056081,9
123867,1558705562,9
123883,0026258102,5
123883,0060930187,5
123883,0140366733,5
123883,0152438173,5
123883,0152632247,5
123883,0195126270,5
123883,0345401964,5
123883,0373078110,5
123883,0373218435,5
123883,0373218737,5
123883,0373239963,5
123883,0373270976,5
123883,0373451768,5
123883,0373484224,5
123883,0373484232,5
123883,0380729342,5
123883,0380750872,5
123883,0380782340,5
123883,0380791048,5
123883,0380794470,5
123883,038079456X,5
123883,0380804387,5
123883,0380808072,5
123883,0380808080,5
123883,0380978512,5
123883,0394530195,5
123883,0399144706,5
123883,0399149848,5
123883,0425147584,5
123883,0425176304,5
123883,0440206707,5
123883,0440235626,5
123883,0446326925,5
123883,0446364266,5
123883,0446608726,5
123883,0451210751,5
123883,0451527712,5
123883,0486266850,5
123883,0505522438,5
123883,0505522551,5
123883,0505523302,5
123883,0505523752,5
123883,0515101222,5
123883,0515110973,5
123883,0515113514,5
123883,0515115630,5
123883,0515115843,5
123883,0515116750,5
123883,051511992X,5
123883,051512317X,5
123883,0515124893,5
123883,0515126772,5
123883,0515130389,5
123883,0515131229,5
123883,051513287X,5
123883,0553072595,5
123883,0553264613,5
123883,0553280287,5
123883,0553285785,5
123883,0553295977,5
123883,0553571907,5
123883,0553574078,5
123883,0671008145,5
123883,0671027522,5
123883,0671034014,5
123883,0671035738,5
123883,0671042483,5
123883,0671496107,5
123883,0671689762,5
123883,0671702505,5
123883,0671737554,5
123883,0671737600,5
123883,067173976X,5
123883,0671742558,5
123883,0671744208,5
123883,0671747150,5
123883,0671778722,5
123883,067187098X,5
123883,0743436601,5
123883,0806906359,5
123883,081120068X,5
123883,0843944803,5
123883,0843950498,5
123883,1551668807,5
123883,1551669137,5
123883,1556590555,5
123981,0140084681,5
123981,0316776963,10
123981,0380710218,8
123981,0380730057,8
123981,038073155X,5
123981,038079487X,10
123981,0380818450,8
123981,0425107469,9
123981,0425131769,8
123981,0440202043,8
123981,044020898X,8
123981,0440224764,7
123981,0446363669,6
123981,0446609404,9
123981,0449005844,5
123981,0449214370,5
123981,0449219461,7
123981,0451177096,8
123981,0451180348,5
123981,0451190548,9
123981,0451409957,7
123981,0523425589,5
123981,0553297368,5
123981,0671001132,9
123981,0671024353,8
123981,0671522663,5
123981,0671738267,9
123981,1558176527,5
123988,0060926317,7
123988,0345301110,6
123988,0425152251,3
123988,0826302424,7
123988,1864503661,8
123988,1931498067,5
124078,0061020699,10
124078,0062514903,8
124078,0140714553,10
124078,034542204X,7
124078,0385480377,9
124078,0451161351,10
124078,0553560255,8
124078,059035342X,10
124078,0671877992,9
124078,0760708142,3
124078,0786866462,10
124078,0786901179,10
124078,0812521145,9
124078,0812551478,10
124078,0875421318,9
124078,0886773520,10
124078,0886774543,10
124078,0930044681,7
124078,1560768401,10
124078,1566890942,8
124078,1567181767,8
124079,0553271253,5
124079,0553281542,5
124079,0590023101,5
124079,0590333941,4
124079,0590422995,7
124079,1580082319,9
124310,0060008385,8
124310,0312957734,7
124310,0316096423,8
124310,038079487X,7
124310,0385335482,6
124310,0399150838,8
124310,0440240875,5
124310,0451208285,7
124310,0451211480,8
124310,0553583573,8
124310,0679723951,9
124310,0679736395,10
124310,0684826976,10
124310,0743454146,8
124310,1400060117,7
124310,1561706086,5
124322,0425152251,8
124322,1551520672,8
124363,0425131769,7
124363,044021632X,6
124363,0451145399,9
124363,0452283795,7
124363,0553274503,10
124363,0671034057,3
124363,067940676X,10
124487,0061000043,10
124487,0345386132,9
124487,0345390105,10
124487,0373484232,9
124487,0380726246,8
124487,0380819058,9
124487,042512164X,10
124487,0425177068,10
124487,0425185710,5
124487,0425189864,5
124487,0440224810,9
124487,0446607711,7
124487,0449214362,10
124487,0451163516,9
124487,0515107859,9
124487,0515126772,9
124487,0553148923,10
124487,0553581430,9
124487,0553582135,9
124487,0671000721,9
124487,0671868071,5
124487,0812509145,9
124487,0812544722,10
124487,155166805X,10
124597,0345288823,6
124597,0373033745,4
124597,0373034326,2
124597,0385474903,9
124597,039914501X,7
124597,0425060454,7
124597,043935806X,8
124597,0441003613,10
124597,0451450493,7
124597,0553103105,6
124597,0553213059,5
124597,0553562398,7
124597,074343627X,5
124597,0802870104,9
124597,0886773741,7
124874,0060391626,9
124874,0141000198,7
124874,0316780375,9
124874,0316781266,7
124874,038000741X,7
124874,0385512104,9
124874,0385720955,10
124874,038572179X,8
124874,0440132789,5
124874,0553278231,9
124874,0553289691,8
124874,0679728449,9
124874,0679741879,8
124874,0741412675,9
124874,0767915054,8
124876,0060923199,10
124876,0060934719,8
124876,0060934972,10
124876,0345435273,3
124876,037570180X,10
124876,0439136350,10
124876,0439139597,10
124876,0441003745,8
124876,0451457951,8
124876,0451458400,7
124876,0553280945,10
124876,0553577239,9
124876,0553583425,10
124876,0684853515,10
124876,0691015376,10
124876,0743259823,10
124942,0425175405,8
124942,0440213525,8
124942,059044767X,8
124942,0671023209,9
124942,0671047329,9
124942,068480297X,8
124983,0553582143,8
124983,0842332340,9
124983,1573221937,6
124983,1576737535,8
124989,0373218435,10
124989,0515126772,10
124989,0515131229,10
124989,051513287X,10
124989,0553264613,10
124989,0553295977,10
125031,0060391626,8
125031,0142000205,8
125031,0156028778,9
125031,0375726403,9
125031,0385468687,6
125031,044023669X,5
125031,0679744029,5
125031,1551666510,7
125031,1551666693,8
125031,1567314422,7
125039,006053821X,7
125039,0064403319,8
125039,0140434763,6
125039,0374512183,8
125039,0380699923,6
125039,0380752298,9
125039,0440418321,10
125039,0446519723,9
125039,0446525537,8
125039,0553234609,8
125039,0553269224,10
125039,0553568884,10
125039,0671023799,9
125039,0671831593,7
125039,0671877992,8
125039,0679446281,8
125039,0684183811,8
125039,0743412028,9
125063,0345404114,5
125063,0440202043,10
125063,0440224705,8
125203,0064402053,3
125203,0451167783,9
125203,0451526864,7
125203,0553269224,9
125203,0553494627,7
125203,0786817070,5
125203,2070367428,7
125203,2070528189,9
125203,2253011010,10
125203,2253037966,8
125203,2253056812,8
125203,2253140872,10
125203,2804013987,8
125287,0020518900,8
125287,002054555X,8
125287,0141000198,8
125287,0306811871,8
125287,0312902026,9
125287,0316776963,10
125287,0373218435,5
125287,0399139885,9
125287,044023512X,8
125287,0517593343,5
125287,0609606808,8
125287,0670860743,8
125287,0688046568,8
125287,0823083446,8
125287,0972594124,4
125287,1551666103,5
125411,0590228781,5
125411,0684833778,8
125411,1576737330,7
125519,0028604202,8
125519,0060557257,10
125519,0130536792,9
125519,0201339854,9
125519,0316693286,8
125519,0385470789,10
125519,038550120X,9
125519,0393046974,10
125519,0395700132,10
125519,0440213525,10
125519,0440224764,8
125519,0446601241,9
125519,0446609404,10
125519,0525947299,10
125519,0553574957,9
125519,0671793489,8
125519,0894808249,10
125519,1558504206,9
125519,1558591532,8
125519,1573227358,9
125538,0385337477,6
125538,038542017X,7
125692,0060096195,7
125692,0142003557,9
125692,0380774445,7
125692,0385335482,7
125692,0393046257,5
125692,043936213X,10
125692,0446300578,5
125692,0515121495,8
125692,0525946233,9
125692,0590414488,8
125692,0743418174,9
125692,1558532331,10
125692,1561483516,10
125736,0060930187,10
125736,0064472809,10
125736,0312287364,10
125736,0316769495,10
125736,0316911488,8
125736,0385335482,10
125736,0679881875,10
125736,0874835631,9
125736,1576737357,9
125736,1578560322,9
125774,0060919647,8
125774,0061020664,9
125774,0061059072,9
125774,0064473457,9
125774,0140621318,8
125774,0156260557,8
125774,0201489376,8
125774,0345339711,10
125774,0345360400,9
125774,0373484224,9
125774,0373834462,7
125774,0380732289,9
125774,0380807157,7
125774,0385503954,10
125774,039548930X,10
125774,0425173917,9
125774,044022392X,9
125774,0441005969,10
125774,0441007023,7
125774,0446300578,5
125774,0449200817,8
125774,0451177800,10
125774,0451201167,9
125774,051512317X,9
125774,0515126772,8
125774,0553350374,9
125774,0553350382,9
125774,0553574078,7
125774,0575601973,10
125774,0672503506,10
125774,0679879250,10
125774,0743219627,8
125774,0812575725,10
125774,0821771116,7
125774,1567310079,9
125774,1569316961,8
125774,1853261092,9
125779,0449006344,7
125779,0451208412,7
125779,0671674463,6
125779,0843946067,6
125928,0553492365,5
125928,0671510053,8
126149,0060507403,6
126149,0062505017,8
126149,014005829X,9
126149,0743454146,8
126149,0804114323,9
126149,0811213463,10
126149,1566199697,10
126149,1928782140,9
126196,0142000361,8
126196,0345450744,8
126196,0380721643,8
126196,0380723638,8
126196,0425178951,9
126196,0449006344,8
126196,0449227421,9
126196,0553581554,8
126196,0553582135,8
126196,0553582143,8
126196,0671027573,8
126196,0743411250,6
126196,0743448642,8
126196,0743454146,10
126196,0767915593,8
126196,0970472994,8
126196,1551667002,8
126196,1551667215,6
126296,0060599758,9
126296,0345446860,8
126296,0385512104,7
126296,0385600089,9
126296,0425192733,7
126296,0425193500,6
126296,0743418174,8
126388,0345339681,10
126388,0345339711,10
126388,0345378482,9
126388,0399147284,9
126388,042510687X,8
126388,0451179285,10
126388,0886778972,9
126395,0312966970,9
126395,0312976275,9
126395,0312990456,9
126395,043936213X,10
126395,0446611468,9
126395,0446691267,10
126395,0451210751,9
126395,0671741187,6
126492,0060929871,10
126492,0064408655,10
126492,0306808722,5
126492,0312979584,8
126492,0345389417,7
126492,0345404114,8
126492,0345422392,7
126492,037541200X,6
126492,0399136312,8
126492,0399150838,6
126492,0440213525,6
126492,0446612790,4
126492,0451155750,7
126492,0451160444,8
126492,0451161351,5
126492,0451167317,7
126492,0451188454,10
126492,0590433466,10
126492,0670868361,10
126492,067102423X,10
126492,0671024248,9
126492,0671039725,10
126492,0679454470,7
126492,0689859392,10
126492,0743211383,10
126492,074343627X,10
126492,0765304112,7
126604,0060391626,6
126604,0060392452,8
126604,0060987324,7
126604,0140549951,10
126604,0141180633,6
126604,0345427637,4
126604,0375421726,6
126604,0375501290,6
126604,0385494246,9
126604,039576341X,7
126604,0449005615,10
126604,0553264915,5
126604,061810450X,6
126604,0671874349,6
126604,0684872617,10
126604,0764562126,9
126604,0807041122,9
126604,1852426047,9
126693,0316788228,7
126693,0345301110,7
126693,0373218427,3
126693,0373230184,8
126693,0399145990,7
126693,043935806X,10
126693,0446523666,9
126693,0786012668,6
126693,1573222038,8
126693,1858288967,8
126697,0312979568,7
126697,037540435X,10
126697,0439064872,10
126697,0486278077,10
126697,059035342X,10
126697,0843949325,7
126736,0020442408,5
126736,006018292X,5
126736,0312865759,5
126736,0345386132,5
126736,0345391055,6
126736,0345404114,5
126736,0374281602,5
126736,0385312091,6
126736,0399147284,4
126736,0425134679,5
126736,0439064872,5
126736,0440213525,6
126736,0440235758,5
126736,0446601241,8
126736,0451194004,6
126736,0517593343,10
126736,055356451X,4
126736,0553579312,5
126736,059035342X,5
126736,0590568744,6
126736,0689120362,5
126736,0743444051,4
126736,0821748637,5
126736,0821769340,5
126736,0821771264,2
126736,084394255X,6
126736,0843945656,6
126736,0892963689,5
126814,0201700042,5
126814,0306808544,5
126814,0345431197,7
126814,0439064872,10
126814,0515087122,7
126814,0515087947,7
126814,0515093203,7
126814,0515101230,7
126814,0764501127,5
126814,0766820106,6
126814,076682909X,6
126814,0806931728,5
126814,0875421288,5
126814,0875421849,5
126814,0875425933,5
126814,0936861304,5
126814,0936861681,7
126814,1567188257,5
126860,0140104011,8
126860,0140434135,6
126860,0345351681,8
126860,0380718758,8
126860,0679735798,5
126903,006019250X,9
126903,0142000205,7
126903,0385505833,5
126903,0446350982,7
126903,0553279912,7
127129,006017613X,8
127129,0060176164,8
127129,006101351X,5
127129,0345329821,8
127129,0345450728,7
127129,0373834357,6
127129,0553255398,7
127129,0671510053,6
127129,0812507398,7
127129,1550170872,10
127131,0316780375,9
127131,0345338588,9
127131,0380752867,8
127131,0862641012,10
127131,1853260207,7
127171,0060528370,7
127171,0374109648,9
127171,0375404031,9
127171,0385302304,10
127171,0425107469,5
127171,0689849249,9
127171,158663187X,9
127200,0060161701,8
127200,0061000019,8
127200,0061000175,8
127200,0345353684,7
127200,0345356500,6
127200,0345360362,8
127200,0380506661,4
127200,0380784491,6
127200,0394724305,7
127200,0451207696,8
127200,0515085286,6
127200,051511250X,8
127200,059035342X,9
127200,067003200X,8
127200,0671002996,3
127200,067173976X,5
127200,080701222X,7
127200,0812569229,6
127200,0816139113,5
127200,0879737964,3
127200,0894808249,8
127200,1582402531,8
127200,1929090307,4
127203,0060439912,7
127203,0060929790,4
127203,0374522839,5
127203,0804463433,7
127203,0886777844,9
127203,0893892122,9
127233,0061011894,7
127233,0064401103,10
127233,0312968159,7
127233,0345335325,6
127233,0345451295,8
127233,0385505833,4
127233,0425083837,6
127233,043935806X,8
127233,0451204956,7
127233,0452284295,4
127233,0679441018,8
127233,0758203888,8
127233,0805462996,6
127233,1573226114,6
127233,158621182X,7
127233,1885171277,6
127359,0060085452,8
127359,0060096195,8
127359,014025448X,9
127359,0142001430,9
127359,0156006529,7
127359,030700645X,8
127359,0316602051,6
127359,0345428307,8
127359,0345458303,8
127359,0373250533,7
127359,0385303122,8
127359,0399147284,8
127359,0399517278,7
127359,0425137562,7
127359,0441003257,9
127359,0449005615,9
127359,0451178017,5
127359,0553273604,7
127359,0553298860,7
127359,0689850921,7
127359,0743422287,7
127359,0806968427,7
127359,0877733759,9
127359,0911954775,6
127359,0964060515,6
127359,1410400913,9
127359,1561792462,7
127359,1563523825,8
127359,1879237369,7
127359,1930009003,8
127384,0373107544,5
127384,0440206707,8
127384,0553210092,7
127505,0345277600,10
127505,048627795X,8
127505,0486400565,8
127505,0486415902,8
127505,0802130720,10
127505,0892964502,9
127826,0316788228,9
127826,0440224764,8
127826,0553382179,10
127826,0812580346,8
127914,0060959037,8
127914,0142003727,8
127914,0156002108,10
127914,0312316534,9
127914,0740726897,5
127914,0865476551,9
127914,0882405136,10
128040,0316525405,10
128040,1563630869,9
128060,0028055896,10
128060,0072127066,10
128060,0140227903,9
128060,0312136145,10
128060,0345286472,10
128060,0345345991,7
128060,0345350588,5
128060,0440156637,10
128060,047139470X,10
128060,0525937455,8
128060,0671733419,8
128060,067972544X,10
128060,1565924878,10
128085,0061096857,9
128085,031213441X,8
128085,0380820889,8
128085,0385334036,6
128085,044100864X,10
128085,0441569595,7
128085,0449210928,8
128085,0451188454,9
128085,0451190009,8
128085,0451204123,8
128085,0451409450,6
128085,0553562398,7
128085,0671009508,8
128085,0671027387,10
128085,0671743074,8
128085,0679450408,6
128085,076534128X,9
128119,0156005891,8
128119,0312966970,8
128119,0312976275,8
128119,0374100128,10
128119,043926040X,8
128119,0679722556,6
128119,0836204255,10
128122,0061010995,10
128122,0553582135,10
128122,1881273652,10
128208,0070434255,9
128208,0070527091,7
128208,0156006162,8
128208,0440213525,9
128208,0440224764,9
128208,0452268060,8
128208,0786868546,9
128325,0451519841,9
128325,0452284554,7
128325,0743227441,9
128331,0060167408,7
128331,0380729342,7
128331,0385720955,9
128331,0553574922,3
128331,0816712182,4
128332,0375821813,5
128332,0441010466,8
128332,0448419874,6
128332,0689120915,4
128332,0689818092,6
128332,0689823916,6
128332,075640021X,4
128332,0765349671,4
128332,0892967307,7
128406,0679457526,8
128406,0679744959,10
128406,0761516735,7
128434,0060987529,6
128434,0061092967,9
128434,0316776963,10
128434,0439139597,10
128434,043935806X,10
128434,0486206025,10
128434,0679722769,5
128434,0786866462,8
128434,0865475156,7
128434,1555836402,7
128434,1861080409,6
128464,0060921927,8
128464,0802151825,10
128464,0812566548,9
128464,0812571983,8
128464,0874777984,8
128464,0879802642,7
128543,0028615042,4
128543,0062504363,9
128543,0140193383,7
128543,0807010375,4
128693,014024669X,7
128693,0375815252,7
128693,0552996289,8
128696,0140467130,10
128696,0312969139,5
128696,0316291161,10
128696,0375400117,10
128696,0375414290,8
128696,0385474016,9
128696,0553279912,8
128696,059035342X,10
128696,0618118780,9
128696,0679457313,9
128696,0688172377,8
128696,087614315X,10
128696,2877143384,9
128696,2895400644,10
128835,002542730X,8
128835,0028604202,9
128835,0060163747,8
128835,0060808934,9
128835,0061000019,9
128835,0061000043,9
128835,0061013455,7
128835,0064400034,9
128835,014008505X,10
128835,0316199702,7
128835,0345392825,8
128835,0373262949,8
128835,0376035730,10
128835,0380727501,9
128835,0380798360,10
128835,0440200075,10
128835,0440210895,8
128835,0449210936,9
128835,0449211991,8
128835,0449212629,9
128835,0449213730,7
128835,0451155750,9
128835,0451821971,10
128835,0486270696,9
128835,055314300X,8
128835,0553240951,8
128835,0553279912,8
128835,0553560468,7
128835,0590118897,9
128835,059044431X,7
128835,0670220264,9
128835,067102423X,9
128835,0671496786,9
128835,0671738275,8
128835,0671740504,9
128835,0671878867,7
128835,067940676X,9
128835,0679769781,8
128835,0684194120,10
128835,0684857618,10
128835,0743211383,9
128835,074343627X,9
128915,0595226760,8
128915,0595287441,10
128915,0786015039,9
129008,0375726241,8
129008,0394746376,8
129008,0590403745,8
129008,0684841185,8
129008,0743446526,5
129008,0812543262,8
129074,0060807245,7
129074,0060921161,8
129074,0140007709,9
129074,0140051244,8
129074,0140068937,9
129074,0140137645,8
129074,014020234X,8
129074,0140206914,8
129074,0140441700,8
129074,0192852728,8
129074,0198602634,7
129074,0316526916,8
129074,0345296575,7
129074,034531901X,6
129074,0345346718,7
129074,0373260067,8
129074,038070336X,8
129074,0380719983,8
129074,0380755408,8
129074,0380896478,7
129074,0394721411,8
129074,0394723422,8
129074,0394742737,8
129074,0425054594,6
129074,0439064872,8
129074,0439136369,8
129074,0440119383,8
129074,0440122147,8
129074,0440166098,8
129074,0440167477,8
129074,0440168899,8
129074,0440200040,8
129074,0440200075,6
129074,0440203945,8
129074,0440218039,9
129074,0445402067,8
129074,0445409088,8
129074,0446306061,8
129074,0446400432,8
129074,0446403334,8
129074,0446404233,8
129074,0446404403,8
129074,0449201104,8
129074,0449206742,6
129074,0449209830,7
129074,0449211991,8
129074,0449216861,8
129074,0449235637,6
129074,0515055549,8
129074,0515057290,8
129074,0515087947,7
129074,0515093203,7
129074,0515101230,7
129074,0553213407,9
129074,0553238221,9
129074,0553251910,8
129074,0553272373,7
129074,059035342X,8
129074,0671038575,5
129074,0671450735,8
129074,0671496786,7
129074,0671510622,8
129074,0671646141,6
129074,0671648705,5
129074,0671738267,8
129074,0671738275,8
129074,0671810952,9
129074,0671823183,9
129074,0671828657,9
129074,0684196255,7
129074,0804111421,7
129074,0812507509,8
129074,0877791325,9
129074,088150047X,6
129074,0886776376,9
129074,0892960876,8
129074,0892960957,8
129074,1558174354,8
129074,1558820787,7
129084,0060959037,9
129084,0061015717,5
129084,0312914857,8
129084,0345353145,10
129084,0425176053,8
129084,044021288X,8
129084,0446360511,8
129084,0446601241,8
129084,0451185110,8
129084,0451198638,7
129084,0515116750,8
129084,0515131229,7
129084,051513287X,6
129084,0553287893,9
129084,0671510053,9
129084,0671871501,8
129338,0345353145,8
129338,0375708111,8
129338,0425107469,8
129338,0440911710,8
129338,0805071377,8
129358,0373253532,5
129358,0373257120,5
129358,0373484178,9
129358,0373691289,5
129358,0373764529,6
129358,0380774933,10
129358,0380848309,8
129358,0380899825,9
129358,0451207378,8
129358,0505523752,10
129358,0505524325,6
129358,0515126772,10
129358,0843952296,8
129358,1551662671,8
129368,0030031842,8
129368,0060973684,10
129368,0316780375,8
129368,034531607X,9
129368,0688177859,8
129368,1580050514,10
129465,0312956207,8
129465,0425161730,9
129465,0425175146,8
129465,0445210125,7
129465,0451186591,6
129465,0505520729,7
129465,0553571907,7
129465,0553574078,8
129465,0671027387,9
129489,0345386132,10
129489,0425136191,10
129489,0425161242,10
129503,0140031766,7
129503,0156628708,8
129503,0375704051,9
129503,0425152251,8
129503,0671891049,9
129503,0679751750,8
129503,0688178111,7
129503,0743227441,8
129503,0743255259,9
129503,1878424084,8
129503,2070714470,8
129503,2203372192,8
129503,2253150711,7
129503,2853270874,8
129503,9722100408,7
129716,0020698461,10
129716,0023582901,10
129716,0060263954,9
129716,0060919884,9
129716,0060929790,9
129716,0060965673,10
129716,0062502891,10
129716,0156001217,9
129716,0192892118,8
129716,0312095457,10
129716,0316518492,9
129716,0316777722,10
129716,0316780375,7
129716,0345301110,9
129716,0345377648,9
129716,0345440137,9
129716,0393313239,10
129716,0393322572,10
129716,0451519299,10
129716,0451525299,10
129716,0452266688,10
129716,048627053X,8
129716,067154683X,10
129716,0671742922,9
129716,0679441018,10
129716,0679442766,8
129716,0679735666,10
129716,0679886478,10
129716,0801957729,4
129716,0802114369,9
129716,0802131301,9
129716,0809225352,9
129716,0816021368,8
129716,0847819582,10
129716,087226209X,10
129716,0892813695,8
129716,096519051X,9
129716,156718345X,5
129716,1570613818,6
129716,1570624097,10
129716,1577311000,9
129716,1582971242,10
129851,0060929979,7
129851,0060953225,7
129851,0060956712,6
129851,006101351X,8
129851,0312200501,7
129851,0375702695,7
129851,0425181626,5
129851,0441005845,5
129851,0446603899,5
129851,0452260965,7
129851,0452274524,8
129851,0684802449,2
129851,0688170013,8
129851,076270327X,7
129851,0895868490,7
129851,1400031699,6
129851,1561383872,8
129851,1858284147,9
129883,0140061401,6
129883,0743243978,4
130438,0310226481,9
130438,0312975147,9
130438,0373201192,7
130438,0515116475,7
130438,0553564528,8
130438,1585420921,7
130474,0060008873,7
130474,0385306040,8
130474,038531695X,10
130474,0385493800,10
130474,0399144706,10
130474,055310666X,8
130474,0553801376,10
130474,0553802747,8
130474,0671525751,9
130474,0786927720,10
130474,0786929804,10
130482,006017739X,6
130482,0060179430,7
130482,0060512806,7
130482,0091439108,7
130482,0156628708,7
130482,0312983778,7
130482,0374522928,9
130482,0375704043,8
130482,0446612588,7
130482,0449209105,8
130482,0618257330,7
130482,0738852007,9
130482,0802151825,8
130482,0805063005,7
130482,0805210296,8
130482,1585670227,8
130554,0060280069,5
130554,0061065803,2
130554,0064400034,7
130554,0064400999,5
130554,0345272579,8
130554,0374327734,7
130554,0374384576,6
130554,0374411816,5
130554,0394947444,5
130554,0395869595,6
130554,0399214240,5
130554,0399219927,5
130554,0399228055,5
130554,039923165X,5
130554,0399233075,5
130554,0399236015,6
130554,0399237208,5
130554,0439136369,9
130554,0439253241,5
130554,0440400104,7
130554,0440400651,7
130554,044040066X,6
130554,0440401437,6
130554,0440423376,6
130554,0440429838,7
130554,0448089181,5
130554,044808953X,5
130554,0486400778,5
130554,0517562545,8
130554,0525445633,6
130554,0590426893,6
130554,0590466186,3
130554,0590568809,5
130554,0590629816,6
130554,0590853015,5
130554,0590997262,6
130554,0670824399,7
130554,0671736760,5
130554,0671747827,5
130554,0679801146,5
130554,067982412X,3
130554,0679886885,7
130554,0689318707,8
130554,0786817194,10
130554,0792270347,5
130554,0792276523,5
130554,0803755317,5
130554,0807554197,6
130554,080755510X,6
130554,0807580872,6
130554,1555831990,6
130570,0312976801,7
130570,031298328X,4
130570,0380801213,6
130570,0449004856,8
130570,0452283795,7
130570,0812543041,8
130570,0821767747,5
130571,0060175400,8
130571,0312955901,8
130571,0345341988,9
130571,0345446860,6
130571,0380721643,8
130571,0380730359,9
130571,0380820889,8
130571,0385486804,9
130571,038550120X,8
130571,0425178951,8
130571,0440120500,8
130571,0445408642,7
130571,0446520659,9
130571,0446609390,7
130571,0449221512,8
130571,0451202503,8
130571,0553583271,8
130571,0671011367,6
130571,0671042556,8
130571,0671789228,7
130571,0786866845,8
130571,0875962912,9
130571,0897335155,8
130636,0380792923,8
130636,0451188454,8
130636,0451451783,8
130636,082175288X,5
130636,156504827X,7
130658,0312965125,5
130658,0345312015,3
130658,038082101X,5
130658,0446611948,4
130658,0446613681,6
130658,0688084907,3
130705,0060557257,7
130705,0061007137,7
130705,0141000198,10
130705,0312280564,8
130705,0385721358,9
130705,0671023497,5
130705,1400033543,8
130705,1860464955,9
130837,006097334X,10
130837,0345392825,10
130837,0380730138,5
130837,0802851606,10
130837,1557483159,8
130847,0312187564,7
130847,0345404114,9
130847,0449208346,10
130847,0618129081,10
130847,0879735902,10
130847,0894808249,10
130847,0938261207,10
130847,1879127482,10
131027,0312876491,10
131027,0385243960,6
131027,0385474016,8
131027,0520227352,7
131027,0553573616,8
131027,0812549295,10
131027,1556524218,7
